id,project_id,name,image,requires_address,description,delivery_date,available,amount,post_modified,post_date,created_at,updated_at,,,,,,,
208474,20847,20,,,"All supporters will receive a personalized email and thank you poster,  and we  will be sending quarterly follow-up invites to engage with \Fuerza Latina Podcast\"" and local events as we pick up listeners across the globe",who will connect to benefit from our bilingual content.  I thank you right now for your support,"and hope you will want to stay involved as we launch in March 2017""",,,20,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,
209410,20941,100,,,Yes We Did It! Si Se Pudo!,1/2017,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
210730,21073,10,,,Thank you so much.Your donation will make it possible to buy ONE more book for the library!We will send you a digital photo of the book purchased.,,,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
210731,21073,50,,,Thank you so much! Your donation will help us organize the books in the library so children and teachers  have  easy access to them. We will send you a photo of the shelf with books and a thank you letter written by one of the students.,,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
210732,21073,100,,,Thank you so  much! Your donation will make it possible to buy the computer and software required to manage the school library! We will thank you via our social media and website. And we will also  send you a photo of the computer with the software and our team cataloguing the books.,,5,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
210733,21073,150,,,"Thank you so much! With your donation we will organize all the school community (children, parents, teachers and volunteers) to refurbish the library. We will send you a photo of the painting and refurbishing process. If you are in the neighborhood, you are welcome to join us!! We´ll let you know the date.",,,150,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
210734,21073,350,,,"Thank you so much! You are our library patron and with your donation we will make sure the library becomes fully integrated in the school day to day activities. Besides sending you a thank you digital letter and on social media, We will put your name on the inauguration plaque for everyone to see. Your name will also be on our 2016 annual report. If you are in the neighborhood, you are welcome to join us in the refurbishing day as well as in the inauguration day. We'll let you know the date, and, of course, we will send you photos.",,,350,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
210735,21073,100,,,Thank you so much! Your donation will make it possible to buy the computer and software required to manage the school library! We will thank you via our social media and website. And we will also send you a photo of the computer with the software and our team cataloguing the books.,,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
212870,21287,50,NULL,NULL,lorem ipsum,NULL,NULL,50,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
213390,21339,9999,NULL,NULL,description here,NULL,NULL,9999,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
213391,21339,44,NULL,NULL,long one... Individuals can donate to a cause they believe in; read and share stories about social impact throughout the Americas; and join a larger community of ,NULL,NULL,44,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
213392,21339,75,NULL,NULL,no delivery day,NULL,NULL,75,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
213500,21350,26262463473735745745,NULL,NULL,wsfasf SDGS Dg,NULL,NULL,26262463473735745745,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
215310,21531,124,NULL,,description 1,1/2016,1351,124,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
215311,21531,13412,NULL,,"November 14, 2016
By Katherine Mancera I started out to write this post on takeaways from five great nonprofit videos. But I found that I couldn’t distill just one lesson from this touching, creative, beautifully edited, and downright magical video. Take a look – I challenge you not to cry! Ok, take a breath. Send the video to",1/2016,12412,13412,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
215690,21569,50,,on,Receive a Thank you note and a handmade bracelet with our custom made Nunayú charm,,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
215691,21569,100,,on,"Receive a Thank you note and one piece of handmade jewelry (earrings, a bracelet, or a necklace)",,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
215692,21569,250,,on,"Receive a Thank you note, one piece of handmade jewelry and a bracelet with our Nunayú charm.",,,250,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
215693,21569,500,,on,"Receive a Thank you note, two pieces of jewelry and a bracelet with our Nunayú charm",,,500,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
215720,21572,887,NULL,,dfdf,8/2016,,887,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216000,21600,10,NULL,on,"your donation will help the children so much, we know your effort you do to change the life of these children. thanks",11/2016,100,10,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216090,21609,15000,NULL,,"With $15,000 we can support 10 communities and train 30 new leaders in the country. You will receive in turn a personalized thank you letter from one of our students and pictures of the changes that you made possible in the community. You will also be able to talk to community members to know how they feel after the wrap up of the project and what they have achieved. 

",,,15000,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216110,21611,246,,on,For each weight you donate; A child will be learning to recycle to plant a tree to not pollute and take care of natural resources. Donate makes me and the planet good,12/2016,300,246,NULL,NULL,2019-06-12 23:14:47,2019-06-12 23:14:47,,,,,,,
216111,21611,10,,,For each weight donated a child learns to environmental care.,12/2016,20,10,NULL,NULL,2019-06-12 23:14:47,2019-06-12 23:14:47,,,,,,,
216112,21611,1,NULL,,educación ambiental,,9612457103,1,NULL,NULL,2019-06-12 23:14:47,2019-06-12 23:14:47,,,,,,,
216290,21629,100,,,description,,30,100,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216291,21629,100,,on,description del perk,1/2017,23,100,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216292,21629,1,,on,this perk is the best,2/2017,10,1,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216293,21629,10,,,othe rperk desc,,20,10,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
216294,21629,100,,on,perk desc,2/2016,10,100,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
217120,21712,25,,on,Handwritten note from Juntos community members,,,25,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217121,21712,75,,on,A quality custom screenprinted t-shirt featuring Juntos’ official battle cry,,,75,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217122,21712,250,,on,Framed and hand-cut traditional papel picado art piece by local artist Erika Guadalupe Nunez,,,250,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217240,21724,30,,on,Super fun t-shirt,12/2016,5,30,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217241,21724,21,,,ap,,,21,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217680,21768,10,,on,"GAAP Bumper Stickers can be placed on cars, laptops, notebooks, anywhere you’d like! Measures 4” diameter.",,50,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217681,21768,30,,on,"GAAP Notebooks work great for personal and professional uses, and are also wonderful holiday and birthday gifts! Contain ruled paper. Measures 8.5” x 5.5”.",,20,30,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217682,21768,50,,on,"GAAP Calendars contain high resolution images of drawings made by children in Chile about their relationship to animals. The calendar is sweet and inspiring, and will brighten up any room! Wall calendar measures 12” by 12”.",,50,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217920,21792,1000,,,"Helps us pay the salary of our Artistic Director, the guiding artistic force of Teatro Visión",,,1000,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217921,21792,300,,,Supports one month of office rent and supplies for our staff,,,300,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217922,21792,100,,,Subsidizes discounted tickets for a deserving family,,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217923,21792,50,,,Pays for an hour of teaching from our expert bi-lingual artist/instructors,,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217980,21798,100,,on,"Con esta beca usted podrá tener visibilidad en las redes sociales que maneja FUSALMO, además puede obtener un recibo de donación deducible de impuestos .",12/2017,50,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217981,21798,10,,on,La beca hoja permite que con un monto menor apoyes a jovenes con materiales didacticos,12/2016,50,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
217982,21798,150,,on,Con  la beca plata el joven puede ser apoyado por un trimestre de terapia psicologica,2/2017,100,150,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218080,21808,500,NULL,on,Available only in El Salvador area. Vivoluntario is a reward card exchangable for discounts in restaurants and local stores.,3/2017,10,500,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
218180,21818,100,NULL,,description,2/2017,30,100,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
218220,21822,20,NULL,,"This is a test perk, a tshirt with some cool draw...",1/2016,20,20,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,
218420,21842,100,,on,Letter of appreciation by donation made. Is a beautiful document that can be granted to your name or the name of the person you wish to honor. Which will be sent to you by UPS service.,2/2017,20,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218421,21842,500,,on,"Letter of appreciation by donation made. Is a beautiful document in a cedar wood frame handmade by artisans from Chiapas, that can be granted to your name or the name of the person you wish to honor. Which will be sent to you by UPS service.",2/2017,6,500,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218990,21899,50,,,Thank you magical Colibris (hummingbirds) for your donation. 1) Your name or that of your business will be included in the Calpulli Community Year-end performance program on December 18th at Flushing Town Hall.,,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218991,21899,110,,,Thank you lovely Gaviotas (doves) for your donation. 1) Your name or that of your business will be included in the Calpulli Community Year-end performance program on December 18th at Flushing Town Hall. 2) You will also receive a Calpulli tshirt!,,,110,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218992,21899,230,,,Thank you soaring Aguilas (eagles) for your donation. 1) Your name or that of your business will be included in the Calpulli Community Year-end performance program on December 18th at Flushing Town Hall. 2) You will also receive a Calpulli tshirt!3) You will also receive two tickets to Calpulli Community's year-end performance on December 18th.,,,230,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218993,21899,580,,,Thank you mighty Jaguars for your donation. 1) Your name or that of your business will be included in the Calpulli Community Year-end performance program on December 18th at Flushing Town Hall. 2) You will also receive a Calpulli tshirt! 3) You will also receive FOUR tickets to Calpulli Community's year-end performance on December 18th.4) You will also receive a Calpulli cap and musical CD.,,,580,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
218994,21899,1100,,,"Thank you heroic Quetzales for your donation. 1) Your name or that of your business will be included in the Year-end performance program on December 18th at Flushing Town Hall. 2) You will also receive a Calpulli tshirt! 3) You will also receive FOUR tickets to Calpulli Community's year-end performance on December 18th. 4) You will also receive a Calpulli cap and musical CD. 5) You will also be included in our list of sponsors on the Calpulli website 6) You will receive 2 tickets to Calpulli's \Boda Mexicana\"" at Queens Theatre on March 18th or 19th","2017.""",,,1100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,
219140,21914,10000,,on,"The men and women continue behind bars, but today their words begin to spread freely throughout the world thanks to the hard effort of the Instituto de Formación Literaria (Institute of Literary Training).",11/2016,0,10000,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219141,21914,10000,,on,"The men and women continue behind bars, but today their words begin to spread freely throughout the world thanks to the hard effort of the Instituto de Formación Literaria (Institute of Literary Training).",11/2016,0,10000,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219142,21914,50,,on,Primera antología publicada De adentro hacia fuera: cuentos y cartas desde las priosines,11/2016,50,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219440,21944,1,,,A thank you card to all our donors,,,1,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219441,21944,20,,,Official \No tags,"more opportunities\"" Facebook/Twitter cover art so you can spread with your friends our campaign.""",,,20,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,
219442,21944,100,,,A handwritten thank you note from a student of Residencial Libertad School.,,100,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219500,21950,500,,,"Tu donación se reflejará en todas las etapas de implementación de la campaña, gracias por apoyar a las y los ciudadan@s que participarán",,,500,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219501,21950,100,,,Tu donación ayudará en el ejecución del Preguntatón,,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219502,21950,50,,,"No hay aportaciones mínimas, gracias por contribuir en la campaña en Redes y en los conversatorios",,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
219810,21981,1,,,"In exchange, Valeria and the team members, will send a photo appreciating ecah of those who collaborate.",,5000,1,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
220350,22035,50,,on,Black cotton t-shirt with a white Alianza Americas logo across the front.,1/2017,100,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
220351,22035,25,,,Sticker that can be placed on your laptop,1/2017,100,25,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
220470,22047,500,NULL,,"for your support your name will be in the part of the app \you support\""",,,,,,,,,,,,,,
"also you can be in the proceses of test """,2/2017,20,500,NULL,NULL,2019-06-12 23:11:52,2019-06-12 23:11:52,,,,,,,,,,,,
220750,22075,50,,,Receive a thank you card signed by the President and CEO of the Hispanic Heritage Foundation!,5/2017,200,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221430,22143,15,,,"We spend about $15 in gas, staff time, and other vehicle expenses on each assisted transportation trip we provide for our clients, and we provide thousands of trips a year, to and from the socialization day and also to medical appointments and for other special needs. Your donation of $15 will cover the cost of 1 trip, helping seniors with limited resources get where they need to be.",,,15,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221431,22143,30,,,"Your donation of $30 will provide a monolingual Latino senior citizen with one hour of interpretation at a doctor's appointment, making sure they get the medical care that they need to remain active and well.",,,30,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221432,22143,50,,,"Your donation of $50 will provide a Latino senior citizen with one hour of supportive services from a trained, bilingual counselor, ensuring that they receive the benefits they have earned and can enjoy a better quality of life. Your donation might allow a social worker to help a senior fill out a Social Security form, file an insurance claim for a medical procedure, or run an important errand that they otherwise wouldn't be able to complete.",,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221433,22143,100,,,Your donation of $100 will cover the cost of a warm meal for 50+ low-income Latino senior citizens and the volunteers that give their time and passion on a weekly basis to make the socialization day a success.,,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221434,22143,200,,,"Your donation of $200 will cover the cost of a special activity for 30 low-income Latino senior citizens on a Thursday socialization day, making a bright spot in their week even brighter with music therapy, a holiday celebration, or a craft activity.",,,200,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221620,22162,200,,on,Limited edition hand printed Plaza de la Raza t-shirt (Small-XL),,50,200,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221621,22162,20,,,Original watercolor artwork by Plaza de la Raza student,,50,20,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
221622,22162,400,,on,Original papel picado artwork with special tribute image of Juan Gabriel by Plaza de la Raza teaching artist Maricela Sosa.,,25,400,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222140,22214,50,,,The kid will receive 1 hour of therapy a week for a month.,,25,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222141,22214,50,,,"The kid will receive 1 hour of \special therapy\"" with Saori","our trained Labrador.""",,25,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,
222142,22214,12,,,"The kid will receive 1 hour of therapy a week for a month of physical therapy. This will be given by Gaby, our physical therapist who donates her time and gives us a very special fee ($3 an hour).",,25,12,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222550,22255,5,,,Gracias amigo! En breve recibirás una tarjeta electrónica con todo el impacto que tiene tu aportación!,,,5,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222551,22255,10,,,"Sabemos que la familia siempre está cuando la necesitas, gracias por ser parte de nuestra familia!! Recibirás una tarjeta electrónica y una mención en redes sociales si así lo deseas",,,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222552,22255,25,,on,Pocas personas como tú! Gracias por poner tu granito de arena en la formación de líderes! Queremos enviarte una tarjeta como agradecimiento y nos encantaría presumirte en redes sociales! Nos dejas?,,,25,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222553,22255,50,,on,"Tú sí sabes cómo invertir tu dinero, este regalo navideño, sin duda tendrá un impacto que dure por siempre. Muchísimas gracias! Pronto te enviaremos un video agradeciéndote especialmente",,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222554,22255,100,,,"Gracias, gracias y gracias! Requiere valor ser una persona como tú, con muchas personas así, México llegará muy lejos, quisiéramos agradecerte en persona con un detalle especial y  platicarte más de nuestro proyecto!",,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222790,22279,25,,on,A great bag for grocery shopping or anything you might need to carry! ¡Una bolsa perfecta para ir de compras en el supermercado o para llevar cualquier cosa que necesites!,12/2016,100,25,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222791,22279,50,,on,A bag and a water bottle styling El Pueblo's logo to show the world you support us! ¡Una bolsa y una botella de agua con el logo de El Pueblo para mostrarle al mundo que nos apoyas!,12/2016,100,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222792,22279,100,,on,"A bag, water bottle, and t-shirt styling El Pueblo's logo to show the world you support us! ¡Una bolsa, botella para agua y camiseta con el logo de El Pueblo para mostrarle al mundo que nos apoyas!",12/2016,100,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
222793,22279,250,,on,"A bag, water bottle, & t-shirt styling El Pueblo's logo to show the world you support us, as well as a 1lb bag of El Pueblo Blend Whole Bean Coffee from Five Star Coffee Roasters! ¡Una bolsa, botella para agua y camiseta con el logo de El Pueblo para mostrarle al mundo que nos apoyas y tambien una bolsa de 1lb de cafe en grano entero del Pueblo, cortesía de Five Star Coffee Roasters!",12/2016,100,250,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
223170,22317,70,,,"With $70.00 USD a month, you can provide a youngster to attend a workshop and help to revitalize their community, by creating community gardens that will allowed them to provide food for their family and sell to local groceries.",,,70,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
223880,22388,500,,,"Recognition on the museum's donor wall.  The Mexican Museum's permanent location is currently under construction. The site of our new home will be at 706 Mission St, San Francisco, CA.",,4,500,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
225330,22533,25,,,Con este aporte contribuyes a que 1 persona pueda asistir a 1 sesión (de 12 sesiones). - Recibirás un agradecimiento vía correo electrónico ////  With this input you contribute so that 1 person can assist for 1 session (of 12 total) - You'll receive an thank you email.,2/2017,,25,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
225331,22533,150,,,"Con este aporte, apoyas a que 1 persona participe en la mitad del curso. - Recibirás una sticker de Centro Q'anil y un correo electrónico de agradecimiento. ---------------------------------------------------------------------------------------------------------------------------------With this input you'll help 1 person to be a partipant for half of the course. - You'll receive a sticker from Centro Q'anil and a thank you email.",2/2017,,150,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
225332,22533,300,,,"Con este aporte, ayudas a que 1 persona durante todo proceso de 12 sesiones. - Recibirás una copia del documento conceptual del trabajo en Centro Q'anil, una sticker y un correo electrónico de agradecimiento. //////   With this support, you'll help 1 person to be a partipant for the whole 12 session process. - You'll receive the conceptual document of the work done in Centro Q'anil, a sticker and a thank you email.",2/2017,10,300,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
225340,22534,5,,on,"Una carta de agradecimiento, firmada por una persona que ha sido atendida en Casa SMR - Proyecto Mambré.",1/2017,15,5,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
225341,22534,50,,on,Les mandaremos una foto firma por una de las personas beneficiadas con su donación.,1/2017,10,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
225420,22542,1,NULL,on,perkperk,1/2016,10,1,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
227630,22763,1,,,"Tu donativo, no importa la cantidad, tiene un enorme valor para nosotros, por eso queremos darte las gracias al enviarte una carta de agradecimiento y un paquete de postales con fotografías de Baja California.",1/2017,,1,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
227750,22775,1,NULL,on,DESPARASITANTES,12/2016,,1,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
229130,22913,10,,,"Each US$10 would help us divert 50 kgs of used textiles from landfills to assist more than 150 new beneficiaries. All this, thanks to you!",,500,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
229140,22914,3,,,Con este aporte ayudas a comprar los medicamentos requeridos para Estarlyng,12/2016,,3,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
229141,22914,5,,,Sabías que con esta cantidad ayudas a la familia de Estarling a poder costear alimentos necesarios para el.,12/2016,,5,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
229142,22914,10,,,Ayudales a que puedan tener los artículos necesarios para que puedan darle una mejor calidad de vida a este angelito.,12/2016,,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
230140,23014,4000,,,We are an association dedicated to supporting people with disabilities and people with limited resources in their self-improvement and personal and social development,,50,4000,NULL,NULL,2019-06-12 23:15:45,2019-06-12 23:15:45,,,,,,,
230230,23023,50,,,We will give you a special recognition on our Facebook page and send you a short thank you video from some of our Dream Academy students.,,,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
230231,23023,100,,on,"We will give you a special recognition on our Facebook page, send you a short thank you video from some of our Dream Academy students and ship you a Dream Academy shirt.",,,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231620,23162,10,,,A $10 donation pays for a girl to attend one of our daylong Chica conferences.,,200,10,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231621,23162,25,,,A $25 donation helps pay for supplies and food for the girls attending our workshops and conferences.,,150,25,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231622,23162,50,,,A $50 donation helps pay a partial scholarship for girls attending our summer camps.,,125,50,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231623,23162,100,,,A $100 donation will go towards new equipment such as iPads for the girls to use in our programs. You will receive acknowledgement of your donation on our social media channels.,,125,100,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231624,23162,150,NULL,on,"A $150 donation covers the cost for 15 girls to attend one of our Chica Conferences. In addition to social media acknowledgement, you will receive a thank you in the mail from our staff and program leaders.
",,100,150,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231625,23162,250,NULL,on,"A $250 donation helps pay the salary for our program leaders who run 3-4 afterschool programs a week. In addition to social media acknowledgement and a thank you in the mail from our staff and program leaders, you will receive postcards of some of the photos done by the girls in our programs.
",,100,250,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231626,23162,500,NULL,on,"A $500 will help purchase new technology, such as a 3D printer or virtual reality headset, which we can build a curriculum around for our programs. In addition to the previous perks,  you will receive a signature Latinitas t-shirt (purple or grey).",,100,500,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
231627,23162,1000,NULL,,"A $1000 donation can fund full scholarships for 5 girls to our summer camps. This year, 97% of our campers required financial assistance. In addition to previous perks, you will also receive a signature Latinitas mug.",,100,1000,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
233070,23307,20,NULL,,perk 1 description,,2,20,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
239040,23904,60,26172,Yes,"Posibilidad T-shirts.  Please see Photo.  Text on back of shirt - Nicaragua Sostiene Mi Corazon - and - Nicaragua Holds My Heart.  Hanes Tagless T-shirt's - Men's, Women's and Children's Sizes and Styles - Multiple Colors.",,,60,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
242930,24293,50,,on,"Front:  Map of Nicaragua in dark royal blue with Posibilidad Logo across map on horizontal white band.   Text below Map - Possibility for Nicaraguan students.  Back:  Text - Nicaragua Holds My Heart  &  Nicaragua Sostiene Mi Corazon.  Hanes Tag-less T's, Men's and Women's styles, all Adult and Child sizes available",,100,50,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
250590,25059,24,NULL,,Support a Young peruvian mentee and his/her 9 month mentorship program.,,150,24,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
250591,25059,120,NULL,,Support 5 Young Peruvian mentees and their 9-month mentorship program.,,30,120,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
250592,25059,240,NULL,,Support 10 young Peruvian mentees and their 9 month mentorship program.,,,240,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
251940,25194,24,,,Support one young Peruvian mentee for a 1-month mentorship program.,,,24,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
251941,25194,216,,,Support one young Peruvian mentee for a 9-month mentorship program.,,,216,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
251942,25194,1080,,,Support 5 young Peruvian mentees for a 9-month mentorship program.,,,1080,NULL,NULL,2019-06-12 23:14:48,2019-06-12 23:14:48,,,,,,,
260700,26070,350000,NULL,,"To benefit to the 60 small-farmer of cacao in technical assistance in field and the same time, to stablish Agribusiness model; the technica assistance consist in training in ",2/2017,344747,350000,NULL,NULL,2019-06-12 23:12:01,2019-06-12 23:12:01,,,,,,,
